theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
0.0,5.258496991767655e-05,100000.0,300.0,6.107429723307381e-05,0.12500606527480992,0.0,0.0,0.001334275295920681,0.001084215034396642
0.5,5.2597340564256244e-05,107650.1257341425,305.64864031574325,6.454668793515187e-05,-0.14040232979884693,0.0,0.0,0.0013324094661287984,0.0010851826188900398
1.0,5.263445096764091e-05,98708.66868543852,298.49486912763007,6.064662321851723e-05,0.21616395718476522,0.0,0.0,0.0013305335175726738,0.0010861430075239694
1.5,5.2696296519006063e-05,111804.94545430836,308.0004738471489,6.665117758476071e-05,-0.3352540092278915,0.0,0.0,0.0013286474644988906,0.0010870961939300815
2.0,5.2782869537766406e-05,90512.0191854175,290.3157013125406,5.733856621731927e-05,0.38207702236411345,0.0,0.0,0.0013267513212307663,0.0010880421717877843
2.5,5.289415927275859e-05,113584.96361437911,308.0672927706536,6.795181683854465e-05,-0.387143919906975,0.0,0.0,0.0013248451021682505,0.0010889809348242885
3.0,5.303015190389859e-05,88995.8101032324,287.495509387526,5.7197819063350904e-05,0.4008591401894078,0.0,0.0,0.0013229288217878094,0.0010899124768146435
3.5,5.3190830544311396e-05,112972.75651940226,306.40751624787276,6.833279517972335e-05,-0.37092202638221217,0.0,0.0,0.0013210024946423177,0.001090836791581783
4.0,5.3376175242934454e-05,89535.82795282874,286.955323439148,5.802940555799523e-05,0.39389531463625815,0.0,0.0,0.001319066135360951,0.0010917538729965646
4.5,5.358616298759536e-05,112802.90857409762,305.3689696915275,6.897094207566907e-05,-0.36610561589748536,0.0,0.0,0.00131711975864907,0.0010926637149778094
5.0,5.3820767708561595e-05,89792.10460389404,286.3643212484061,5.880134163407226e-05,0.3903126202463355,0.0,0.0,0.001315163379288113,0.0010935663114923443
5.5,5.407996028256501e-05,112521.20653285547,304.4452053556149,6.964335886313713e-05,-0.35774179719169563,0.0,0.0,0.00131319701213548,0.001094461656555041
