theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
0.0,5.258496991767655e-05,100000.0,300.0,6.107429723307381e-05,0.12500606527480992,0.0,0.0,0.0002228775221228794,0.001084215034396642
0.5,5.2597340564256244e-05,107650.1257341425,305.64864031574325,6.454668793515187e-05,0.027451313271201684,0.0,0.0,0.00023393180228199197,0.0010851826188900398
1.0,5.263445096764091e-05,109199.1715579396,306.64297358717204,6.530922441490747e-05,-0.0037271416774716307,0.0,0.0,0.0002449729939854328,0.0010861430075239694
1.5,5.2696296519006063e-05,108751.2062778602,306.2293181907511,6.520569270164437e-05,0.004639386824528469,0.0,0.0,0.00025600047947987897,0.0010870961939300815
2.0,5.2782869537766406e-05,108750.05340891422,306.12414005756,6.533456455788127e-05,0.0028991660771567063,0.0,0.0,0.00026701364177886836,0.0010880421717877843
2.5,5.289415927275859e-05,108572.7204669711,305.89230526865214,6.54150969489134e-05,0.0047302980198767955,0.0,0.0,0.00027801186469732,0.0010889809348242885
3.0,5.303015190389859e-05,108439.96691391013,305.68975458083196,6.554649411613219e-05,0.005566948896105518,0.0,0.0,0.00028899453288600924,0.0010899124768146435
3.5,5.3190830544311396e-05,108291.09379175586,305.4743614436557,6.570113158546846e-05,0.006639134675057633,0.0,0.0,0.0002999610318659967,0.001090836791581783
4.0,5.3376175242934454e-05,108141.1411748703,305.25747893072406,6.588555199310895e-05,0.007663772287557019,0.0,0.0,0.0003109107480630084,0.0010917538729965646
4.5,5.358616298759536e-05,107987.74710465116,305.038088484294,6.60984345566522e-05,0.008693307515879392,0.0,0.0,0.0003218430688417649,0.0010926637149778094
5.0,5.3820767708561595e-05,107831.76655493061,304.81743122997676,6.633991532098218e-05,0.009719833238565956,0.0,0.0,0.00033275738254025803,0.0010935663114923443
5.5,5.407996028256501e-05,107673.56581799731,304.5963618083805,6.660991068872013e-05,0.010744166543126425,0.0,0.0,0.0003436530785039741,0.001094461656555041
6.0,5.4363708537300284e-05,107513.55373960709,304.37572462757583,6.690835975936252e-05,0.011766174262924374,0.0,0.0,0.0003545295471200589,0.0010953497442288541
6.5,5.467197725639597e-05,107352.12128974745,304.15630731008736,6.723519793333265e-05,0.012785815254192985,0.0,0.0,0.0003653861798514263,0.0010962305686248641
7.0,5.500472818486013e-05,107189.64511399016,303.93884098049944,6.759035946817134e-05,0.013803055010504599,0.0,0.0,0.0003762223692708051,0.0010971041239023133
7.5,5.536192003500168e-05,107026.48624305842,303.72399786545486,6.797377766290759e-05,0.014817867264366819,0.0,0.0,0.0003870375090947253,0.0010979704042686457
8.0,5.5743508492822086e-05,106862.98924239904,303.51238997229297,6.838538508691777e-05,0.015830231307106396,0.0,0.0,0.0003978309942174391,0.0010988294039795449
8.5,5.614944622488472e-05,106699.48152626,303.3045685878794,6.88251137343374e-05,0.01684012962422312,0.0,0.0,0.0004086022207447765,0.001099681117338974
9.0,5.657968288565699e-05,106536.27283605079,303.1010245300095,6.929289511278804e-05,0.017847545751017144,0.0,0.0,0.00041935058602793313,0.0011005255386992102
9.5,5.703416512532759e-05,106373.65487428881,302.9021890717498,6.978866027253851e-05,0.018852462366935177,0.0,0.0,0.0004300754886971885,0.0011013626624608857
10.0,5.7512836598097704e-05,106211.90108455013,302.7084354550158,7.031233978273115e-05,0.019854859639076336,0.0,0.0,0.00044077632869555226,0.001102192483073022
10.5,5.801563797094676e-05,106051.26656721596,302.5200809082426,7.086386366159438e-05,0.02085471381756144,0.0,0.0,0.0004514525073123384,0.0011030149950330683
11.0,5.85425069328751e-05,105891.98812031021,302.3373890836149,7.144316126763775e-05,0.02185199607975072,0.0,0.0,0.00046210342721666103,0.0011038301928869378
11.5,5.909337820461753e-05,105734.28439448237,302.1605728318765,7.205016115874194e-05,0.02284667161438246,0.0,0.0,0.00047272849249085686,0.0011046380712290429
12.0,5.966818354883625e-05,105578.35615102983,301.98979723676865,7.268479092580812e-05,0.02383869893303865,0.0,0.0,0.00048332710866382563,0.0011054386247023327
12.5,6.0266851780785535e-05,105424.3866119258,301.82518283637813,7.334697700728142e-05,0.02482802939224822,0.0,0.0,0.0004938986827442914,0.001106231847998327
13.0,6.088930877945359e-05,105272.5418909313,301.6668089647661,7.403664449039942e-05,0.02581460690766356,0.0,0.0,0.0005044426232539797,0.0011070177358571522
13.5,6.153547749917849e-05,105122.97149514915,301.51471715390653,7.475371690450118e-05,0.026798367839773088,0.0,0.0,0.000514958340260711,0.001107796283067576
14.0,6.220527798174017e-05,104975.80888671831,301.3689145429537,7.549811601116155e-05,0.027779241029911805,0.0,0.0,0.0005254452454114076,0.0011085674844670424
14.5,6.289862736892625e-05,104831.17209477487,301.22937724890346,7.626976159532577e-05,0.028757147965097943,0.0,0.0,0.0005359027519650112,0.0011093313349417049
15.0,6.36154399155755e-05,104689.1643682841,301.0960536596676,7.706857126102293e-05,0.029732003050781552,0.0,0.0,0.0005463302748253115,0.0011100878294264622
15.5,6.435562700309406e-05,104549.87486090795,300.9688676172783,7.789446023465575e-05,0.030703713971142924,0.0,0.0,0.0005567272305736826,0.0011108369629049895
16.0,6.511909715344848e-05,104413.37933963056,300.8477214652556,7.874734117829861e-05,0.03167218211810803,0.0,0.0,0.000567093037501724,0.001111578730409773
16.5,6.590575604363376e-05,104279.74090948526,300.73249894000895,7.962712401491272e-05,0.032637303071567605,0.0,0.0,0.0005774271156438086,0.0011123131270221439
17.0,6.671550652061548e-05,104149.0107473513,300.6230678914723,8.053371576690072e-05,0.03359896711496459,0.0,0.0,0.0005877288868095304,0.0011130401478723084
17.5,6.754824861674725e-05,104021.22883842471,300.51928282294136,8.146702040898307e-05,0.03455705977224027,0.0,0.0,0.0005979977746160554,0.0011137597881393825
18.0,6.840387956566405e-05,103896.42470960353,300.42098724425983,8.242693873598974e-05,0.03551146235397039,0.0,0.0,0.0006082332045203688,0.001114472043051423
18.5,6.928229381864824e-05,103774.61815467678,300.32801583615765,8.341336824582225e-05,0.036462052502074904,0.0,0.0,0.0006184346038514219,0.0011151769078854578
19.0,7.018338306147088e-05,103655.81994680285,300.24019642659607,8.442620303754655e-05,0.03740870472457661,0.0,0.0,0.0006286014018421725,0.0011158743779675203
19.5,7.110703623170684e-05,103540.0325343839,300.15735178256676,8.546533372434035e-05,0.0383512909132029,0.0,0.0,0.0006387330296615182,0.0011165644486726774
20.0,7.205313953652339e-05,103427.2507170115,300.0793012228662,8.653064736081822e-05,0.03928968083826724,0.0,0.0,0.0006488289204461245,0.0011172471154250613
20.5,7.302157647094209e-05,103317.46229870315,300.0058620590112,8.762202738410342e-05,0.04022374261666388,0.0,0.0,0.000658888509332139,0.001117922373697901
21.0,7.401222783657356e-05,103210.64871617414,299.9368508727322,8.873935356789964e-05,0.04115334314988922,0.0,0.0,0.0006689112334867962,0.0011185902190135493
21.5,7.502497176082389e-05,103106.78564035798,299.87208463936486,8.98825019887299e-05,0.042078348530233164,0.0,0.0,0.0006788965321399078,0.0011192506469435168
22.0,7.605968371657358e-05,103005.84354983643,299.8113817070802,9.10513450034586e-05,0.04299862441412179,0.0,0.0,0.000688843846615238,0.0011199036531084972
22.5,7.711623654232681e-05,102907.78827524722,299.75456264223,9.22457512371842e-05,0.0439140363622913,0.0,0.0,0.0006987526203617605,0.0011205492331783984
23.0,7.819450046283086e-05,102812.58151408918,299.70145095118914,9.346558558058119e-05,0.04482445014735434,0.0,0.0,0.0007086222989847986,0.0011211873828723708
23.5,7.929434311016589e-05,102720.1813156889,299.6518736890535,9.471070919578548e-05,0.04572973202948194,0.0,0.0,0.0007184523302770429,0.001121818097958836
24.0,8.041562954530247e-05,102630.54253636191,299.6056619652963,9.598097952993775e-05,0.04662974900168591,0.0,0.0,0.000728242164249447,0.0011224413742555147
24.5,8.155822228012767e-05,102543.61726506439,299.56265135619486,9.727625033554013e-05,0.047524369006219314,0.0,0.0,0.0007379912531619994,0.0011230572076294536
25.0,8.272198129993596e-05,102459.35522004464,299.5226822334109,9.8596371696824e-05,0.04841346112390957,0.0,0.0,0.0007476990515543707,0.0011236655939970536
25.5,8.390676408638858e-05,102377.70411717451,299.48560001761956,9.994119006137705e-05,0.04929689573854881,0.0,0.0,0.0007573650162764304,0.001124266529324098
26.0,8.511242564093429e-05,102298.61001081488,299.45125536557185,0.00010131054827633674,0.05017454467810334,0.0,0.0,0.0007669886065186362,0.0011248600096257766
26.5,8.633881850869459e-05,102222.01760816236,299.41950429839443,0.00010270428562850628,0.05104628133510948,0.0,0.0,0.0007765692838422937,0.0011254460309667142
27.0,8.75857928028116e-05,102147.87055814525,299.39020827839073,0.00010412223788781488,0.05191198076808205,0.0,0.0,0.0007861065122096811,0.001126024589460996
27.5,8.885319622925212e-05,102076.11171600068,299.36323424101585,0.00010556423735359493,0.05277151978587567,0.0,0.0,0.0007955997580140391,0.0011265956812721936
28.0,9.014087411207547e-05,102006.68338470005,299.33845458813516,0.00010703011290320259,0.0536247770171915,0.0,0.0,0.0008050484901094288,0.0011271593026133898
28.5,9.144866941915311e-05,101939.52753445432,299.31574714814076,0.00010851969004256902,0.05447163296663869,0.0,0.0,0.0008144521798404468,0.0011277154497472046
