theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
0.0,5.258496991767655e-05,100000.0,300.0,6.107429723307381e-05,0.12500606527480992,0.0,0.0,0.0013777281840787784,0.001084215034396642
0.5,5.2597340564256244e-05,107650.1257341425,305.64864031574325,6.454668793515187e-05,-0.14708999513413717,0.0,0.0,0.0013761752781763404,0.0010851826188900398
1.0,5.263445096764091e-05,98290.7035395709,298.1441975297617,6.046085473698139e-05,0.2338876785430712,0.0,0.0,0.0013746126176792754,0.0010861430075239694
1.5,5.2696296519006063e-05,112473.55672028048,308.4237932247327,6.695773469651115e-05,-0.364919340029545,0.0,0.0,0.0013730402136640201,0.0010870961939300815
2.0,5.2782869537766406e-05,89284.6727791995,288.98711456872564,5.682108636235712e-05,0.40542172872939186,0.0,0.0,0.001371458077276077,0.0010880421717877843
2.5,5.289415927275859e-05,113786.00385218488,308.0188195321848,6.808280104928467e-05,-0.4015765888102145,0.0,0.0,0.0013698662197299317,0.0010889809348242885
3.0,5.303015190389859e-05,88297.7556982598,286.5929533922042,5.692789580455649e-05,0.4171505999783405,0.0,0.0,0.0013682646523089767,0.0010899124768146435
3.5,5.3190830544311396e-05,113266.40415455333,306.3851497794929,6.85154124706215e-05,-0.38823460309317015,0.0,0.0,0.0013666533863654297,0.001090836791581783
4.0,5.3376175242934454e-05,88760.26024957279,285.9394998300397,5.7731117940255666e-05,0.4113484080886578,0.0,0.0,0.0013650324333202525,0.0010917538729965646
4.5,5.358616298759536e-05,113082.9901158603,305.30154132075575,6.915746260938505e-05,-0.3833313679015798,0.0,0.0,0.0013634018046630718,0.0010926637149778094
5.0,5.3820767708561595e-05,89023.84864387543,285.3309893921094,5.8509369056563384e-05,0.407846186728125,0.0,0.0,0.001361761511952097,0.0010935663114923443
5.5,5.407996028256501e-05,112804.67136764432,304.35965662800646,6.98384297990113e-05,-0.3754320609070143,0.0,0.0,0.0013601115668140371,0.001094461656555041
6.0,5.4363708537300284e-05,89397.17558600962,285.0317033150008,5.940976144048312e-05,0.40291214450911583,0.0,0.0,0.0013584519809440208,0.0010953497442288541
6.5,5.467197725639597e-05,112518.38503112852,303.59234246613266,7.060176545462523e-05,-0.36684860042544903,0.0,0.0,0.0013567827661055106,0.0010962305686248641
7.0,5.500472818486013e-05,89816.54175821145,284.9408038895578,6.0411526553918314e-05,0.39727284328747575,0.0,0.0,0.0013551039341302223,0.0010971041239023133
7.5,5.536192003500168e-05,112210.42354475554,302.9557223606616,7.144688331190376e-05,-0.3570918790516706,0.0,0.0,0.0013534154969180397,0.0010979704042686457
8.0,5.5743508492822086e-05,90294.94561596551,285.039740440228,6.152766444935735e-05,0.3907033058005917,0.0,0.0,0.0013517174664369293,0.0010988294039795449
8.5,5.614944622488472e-05,111887.05064416901,302.4277395418646,7.238053405492934e-05,-0.3462035734427131,0.0,0.0,0.001350009854722857,0.001099681117338974
9.0,5.657968288565699e-05,90830.7058688948,285.30034197383,6.276376812596509e-05,0.3831450605936421,0.0,0.0,0.0013482926738797036,0.0011005255386992102
9.5,5.703416512532759e-05,111550.48764844381,301.98755388515957,7.340668647578848e-05,-0.3340432492398913,0.0,0.0,0.0013465659360791756,0.0011013626624608857
10.0,5.7512836598097704e-05,91428.01501582004,285.704097367012,6.412770733023595e-05,0.37443823660430275,0.0,0.0,0.001344829653560723,0.001102192483073022
10.5,5.801563797094676e-05,111203.6062825359,301.6185837489379,7.452876945813325e-05,-0.32037627929721235,0.0,0.0,0.001343083838631449,0.0011030149950330683
11.0,5.85425069328751e-05,92095.71206958106,286.2399239799346,6.562942836654402e-05,0.36431499275438417,0.0,0.0,0.001341328503666025,0.0011038301928869378
11.5,5.909337820461753e-05,110848.7292551691,301.3069003925188,7.574928927638802e-05,-0.30469824064495626,0.0,0.0,0.0013395636611066033,0.0011046380712290429
