theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
9.0,5.657968288565699e-05,107133.83840533535,303.6192673881888,6.956262297321572e-05,0.018218514600750822,0.0,0.0,0.0003536601515363978,0.0011005255386992102
9.5,5.703416512532759e-05,106984.8938648685,303.42519280213554,7.006869282323657e-05,0.019220076406121556,0.0,0.0,0.0003627824295470921,0.0011013626624608857
10.0,5.7512836598097704e-05,106835.61412962778,303.2343157061884,7.060258383451773e-05,0.020218163227929853,0.0,0.0,0.00037189038552865077,0.001102192483073022
10.5,5.801563797094676e-05,106686.24047642488,303.04702052070036,7.116419947973801e-05,0.021212777820134275,0.0,0.0,0.00038098365991456727,0.0011030149950330683
11.0,5.85425069328751e-05,106537.00320360358,302.86364772613535,7.175344330807508e-05,0.02220392373725879,0.0,0.0,0.0003900618937179388,0.0011038301928869378
11.5,5.909337820461753e-05,106388.12138875536,302.6844950337057,7.237021896744338e-05,0.023191603969353325,0.0,0.0,0.0003991247285456391,0.0011046380712290429
12.0,5.966818354883625e-05,106239.8027171177,302.5098188695169,7.30144301888143e-05,0.024175819734661617,0.0,0.0,0.00040817180661246755,0.0011054386247023327
12.5,6.0266851780785535e-05,106092.24337653967,302.3398361190514,7.368598073699935e-05,0.0251565694297093,0.0,0.0,0.00041720277075527317,0.001106231847998327
13.0,6.088930877945359e-05,105945.6280147369,302.17472608086786,7.438477433226905e-05,0.026133847734236167,0.0,0.0,0.00042621726444705486,0.0011070177358571522
13.5,6.153547749917849e-05,105800.12975450172,302.01463258122266,7.511071454710895e-05,0.027107644865677488,0.0,0.0,0.0004352149318110369,0.001107796283067576
14.0,6.220527798174017e-05,105655.91026248975,301.85966620476506,7.586370468226666e-05,0.028077945976039485,0.0,0.0,0.0004441954176347185,0.0011085674844670424
14.5,6.289862736892625e-05,105513.11986720459,301.70990660029486,7.664364762604553e-05,0.029044730682460433,0.0,0.0,0.00045315836738389615,0.0011093313349417049
15.0,6.36154399155755e-05,105371.89772181891,301.56540482469524,7.745044570055831e-05,0.030007972721782225,0.0,0.0,0.00046210342721666103,0.0011100878294264622
15.5,6.435562700309406e-05,105232.37200754846,301.4261856924065,7.828400049838559e-05,0.030967639718358086,0.0,0.0,0.00047103024399736706,0.0011108369629049895
16.0,6.511909715344848e-05,105094.66017334838,301.2922501020575,7.914421271278443e-05,0.03192369305426855,0.0,0.0,0.0004799384653105732,0.001111578730409773
16.5,6.590575604363376e-05,104958.86920781892,301.1635773160379,8.003098196429188e-05,0.03287608783070213,0.0,0.0,0.0004888277394749551,0.0011123131270221439
17.0,6.671550652061548e-05,104825.09593931788,301.0401271727816,8.094420662625582e-05,0.03382477290947473,0.0,0.0,0.0004976977155571895,0.0011130401478723084
17.5,6.754824861674725e-05,104693.4273604169,300.92184221530954,8.1883783651519e-05,0.03476969102388629,0.0,0.0,0.0005065480433858088,0.0011137597881393825
18.0,6.840387956566405e-05,104563.94097297937,300.80864972304005,8.284960840218251e-05,0.035710778948724854,0.0,0.0,0.0005153783735650245,0.001114472043051423
18.5,6.928229381864824e-05,104436.70515032535,300.70046363708923,8.384157448409154e-05,0.03664796771944793,0.0,0.0,0.000524188357488521,0.0011151769078854578
19.0,7.018338306147088e-05,104311.77951309293,300.597186372104,8.485957358740954e-05,0.03758118289172053,0.0,0.0,0.0005329776473532179,0.0011158743779675203
19.5,7.110703623170684e-05,104189.21531561956,300.49871051023393,8.590349533440177e-05,0.03851034483279246,0.0,0.0,0.0005417458961730013,0.0011165644486726774
20.0,7.205313953652339e-05,104069.05583984473,300.40492037503543,8.697322713531267e-05,0.03943536903719885,0.0,0.0,0.0005504927577924213,0.0011172471154250613
20.5,7.302157647094209e-05,103951.33679394152,300.3156934850006,8.806865405301263e-05,0.04035616645997738,0.0,0.0,0.0005592178869003584,0.001117922373697901
21.0,7.401222783657356e-05,103836.08671309095,300.23090188801086,8.91896586769009e-05,0.041272643861317605,0.0,0.0,0.0005679209390436549,0.0011185902190135493
21.5,7.502497176082389e-05,103723.32736001744,300.1504133793202,9.033612100638194e-05,0.042184704157382354,0.0,0.0,0.0005766015706407144,0.0011192506469435168
22.0,7.605968371657358e-05,103613.07412311395,300.07409260675934,9.1507918344087e-05,0.04309224677271907,0.0,0.0,0.0005852594389950651,0.0011199036531084972
22.5,7.711623654232681e-05,103505.33641019593,300.00180206768385,9.270492519888476e-05,0.04399516799030622,0.0,0.0,0.0005938942023088889,0.0011205492331783984
23.0,7.819450046283086e-05,103400.11803611925,299.9334030028127,9.392701319861548e-05,0.044893361296058205,0.0,0.0,0.0006025055196965152,0.0011211873828723708
23.5,7.929434311016589e-05,103297.41760271142,299.86875619259223,9.517405101239488e-05,0.04578671771495779,0.0,0.0,0.0006110930511978787,0.001121818097958836
24.0,8.041562954530247e-05,103197.22886964535,299.8077226619783,9.644590428225482e-05,0.046675126136762446,0.0,0.0,0.0006196564577919398,0.0011224413742555147
24.5,8.155822228012767e-05,103099.54111508245,299.750164299725,9.774243556383156e-05,0.047558473629524964,0.0,0.0,0.000628195401410069,0.0011230572076294536
25.0,8.272198129993596e-05,103004.33948509117,299.6959443983114,9.906350427576281e-05,0.04843664573959739,0.0,0.0,0.0006367095449493935,0.0011236655939970536
25.5,8.390676408638858e-05,102911.6053310031,299.6449281205894,0.0001004089666574183,0.04930952677737759,0.0,0.0,0.0006451985522861046,0.001124266529324098
26.0,8.511242564093429e-05,102821.31653405419,299.59698289913456,0.00010177867573456768,0.05017700008796017,0.0,0.0,0.0006536620882887283,0.0011248600096257766
26.5,8.633881850869459e-05,102733.44781677802,299.55197877408284,0.00010317248129256657,0.05103894830662526,0.0,0.0,0.000662099818831355,0.0011254460309667142
27.0,8.75857928028116e-05,102647.97104078012,299.5097886750351,0.0001045902298566395,0.051895253598927875,0.0,0.0,0.0006705114108068312,0.001126024589460996
27.5,8.885319622925212e-05,102564.8554906424,299.4702886523343,0.00010603176467883193,0.05274579788546452,0.0,0.0,0.0006788965321399078,0.0011265956812721936
28.0,9.014087411207547e-05,102484.06814380642,299.43335806273797,0.00010749692573120595,0.053590463051835215,0.0,0.0,0.0006872548518003528,0.0011271593026133898
28.5,9.144866941915311e-05,102405.57392642033,299.3988797142157,0.00010898554970486804,0.05442913114388859,0.0,0.0,0.0006955860398160172,0.0011277154497472046
29.0,9.277642278834617e-05,102329.33595519728,299.3667399742909,0.0001104974700144205,0.055261684548969216,0.0,0.0,0.000703889767285864,0.0011282641189858194
29.5,9.412397255413469e-05,102255.31576543131,299.3368288460214,0.00011203251680744742,0.056088006163707134,0.0,0.0,0.0007121657063929506,0.0011288053066910015
30.0,9.549115477469727e-05,102183.47352539106,299.3090400154312,0.00011359051697866151,0.056907979548888175,0.0,0.0,0.0007204135304173721,0.0011293390092741288
30.5,9.687780325943981e-05,102113.76823736154,299.2832708738737,0.00011517129418835285,0.05772148907221626,0.0,0.0,0.0007286329137491577,0.0011298652231962125
31.0,9.828374959697052e-05,102046.1579256689,299.25942251853235,0.0001167746688848033,0.058528420039607676,0.0,0.0,0.0007368235319011282,0.0011303839449679218
31.5,9.970882318351703e-05,101980.59981206858,299.2373997339866,0.00011840045833034796,0.05932865881561861,0.0,0.0,0.0007449850615217032,0.001130895171149606
32.0,0.00010115285125178572,101917.0504788991,299.21711095748316,0.00012004847663078181,0.06012209293391808,0.0,0.0,0.0007531171804076678,0.001131398898351318
32.5,0.00010261565890025928,101855.46602045256,299.1984682303264,0.00012171853476783509,0.06090861119830504,0.0,0.0,0.0007612195675168936,0.0011318951232328364
33.0,0.00010409706912292832,101795.80218302135,299.18138713754234,0.00012341044063445466,0.06168810377503558,0.0,0.0,0.00076929190298101,0.0011323838425036877
33.5,0.00010559690283945479,101738.01449410315,299.1657867377625,0.0001251239990726501,0.06246046227706766,0.0,0.0,0.0007773338681180356,0.0011328650529231685
34.0,0.00010711497892576589,101682.05838125238,299.1515894850646,0.00012685901191367976,0.06322557984091155,0.0,0.0,0.0007853451454449567,0.0011333387513003665
34.5,0.00010865111424507073,101627.88928108117,299.1387211443161,0.00012861527802037175,0.06398335119654586,0.0,0.0,0.0007933254186902619,0.0011338049344941819
35.0,0.00011020512367929981,101575.46273890055,299.12711070138846,0.0001303925933313869,0.06473367273111719,0.0,0.0,0.0008012743728064282,0.001134263599413348
35.5,0.000111776820160963,101524.73449950418,299.11669026946157,0.00013219075090725128,0.0654764425468215,0.0,0.0,0.000809191693982357,0.0011347147430164522
36.0,0.0001133660147054195,101475.6605895837,299.1073949924754,0.00013400954097799632,0.066211560513489,0.0,0.0,0.000817077069655766,0.0011351583623119552
36.5,0.00011497251644355785,101428.19739225764,299.09916294666675,0.0001358487509922599,0.0669389283163263,0.0,0.0,0.0008249301885255247,0.0011355944543582125
37.0,0.00011659613265488213,101382.3017141837,299.09193504099704,0.0001377081656677134,0.06765844949930436,0.0,0.0,0.0008327507405639471,0.001136023016263492
37.5,0.0001182366688009979,101337.93084571742,299.085654917178,0.0001395875670426941,0.06837002950445628,0.0,0.0,0.0008405384170290302,0.0011364440451859944
38.0,0.00011989392855949412,101295.04261456043,299.0802688498988,0.000141486734528929,0.06907357570750464,0.0,0.0,0.000848292910476641,0.0011368575383338716
38.5,0.00012156771385821536,101253.5954333266,299.07572564776825,0.00014340544496524858,0.06976899745015944,0.0,0.0,0.0008560139147726561,0.0011372634929652456
39.0,0.00012325782490992212,101213.5483414377,299.0719765554098,0.00014534347267219745,0.07045620606941867,0.0,0.0,0.0008637011251050467,0.001137661906388226
39.5,0.0001249640602473276,101174.86104175294,299.06897515708334,0.00014730058950745907,0.07113511492391777,0.0,0.0,0.0008713542379959116,0.0011380527759609286
40.0,0.00012668621675851341,101137.49393229635,299.06667728212824,0.00014927656492201235,0.07180563941796521,0.0,0.0,0.0008789729513134574,0.001138436099091492
40.5,0.0001284240897227113,101101.40813345672,299.0650409124864,0.00015127116601695582,0.07246769702307557,0.0,0.0,0.0008865569642839282,0.001138811873238096
41.0,0.00013017747284644872,101066.56551099202,299.06402609249693,0.00015328415760093014,0.07312120729751126,0.0,0.0,0.0008941059775034779,0.0011391800959089779
41.5,0.00013194615830005218,101032.92869517021,299.06359484113494,0.00015531530224808322,0.07376609190381016,0.0,0.0,0.0009016196929499905,0.001139540764662448
42.0,0.00013372993675449924,101000.46109634952,299.06371106680024,0.0001573643603565224,0.07440227462454796,0.0,0.0,0.0009090978139948454,0.0011398938771069074
42.5,0.00013552859741861484,100969.12691728809,299.06434048475137,0.00015943109020720428,0.07502968137650545,0.0,0.0,0.0009165400454146285,0.0011402394309008635
43.0,0.00013734192807660474,100938.8911624575,299.0654505372441,0.00016151524802321832,0.0756482402233046,0.0,0.0,0.000923946093402787,0.0011405774237529442
43.5,0.00013916971512591722,100909.71964461627,299.0670103164079,0.00016361658802942122,0.07625788138662333,0.0,0.0,0.0009313156655812268,0.0011409078534219154
44.0,0.0001410117436154289,100881.57898888085,299.0689904898742,0.00016573486251238298,0.07685853725620906,0.0,0.0,0.0009386484710118572,0.0011412307177166932
44.5,0.00014286779728394215,100854.43663452531,299.0713632291535,0.000167869821880611,0.07745014239855738,0.0,0.0,0.0009459442202080756,0.0011415460144963605
45.0,0.00014473765859899203,100828.2608347128,299.0741021407421,0.00017002121472501537,0.07803263356459042,0.0,0.0,0.0009532026251461964,0.001141853741670181
45.5,0.00014662110879594994,100803.02065435977,299.0771821999213,0.00017218878787958732,0.07860594969623688,0.0,0.0,0.0009604233992768208,0.0011421538971976113
46.0,0.00014851792791741774,100778.6859663151,299.0805796872125,0.00017437228648226058,0.07917003193201042,0.0,0.0,0.0009676062575361497,0.0011424464790883168
46.5,0.00015042789485290381,100755.22744602316,299.08427212743396,0.00017657145403592755,0.0797248236116569,0.0,0.0,0.0009747509163572387,0.001142731485402183
