theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
0.0,5.258496991767655e-05,100000.0,300.0,6.107429723307381e-05,0.12500606527480992,0.0,0.0,0.0014395064728955288,0.001084215034396642
0.5,5.2597340564256244e-05,107650.1257341425,305.64864031574325,6.454668793515187e-05,-0.15661237051791305,0.0,0.0,0.0014384921661182793,0.0010851826188900398
1.0,5.263445096764091e-05,97695.57492341781,297.64115133855034,6.019634430965428e-05,0.2577321526075928,0.0,0.0,0.001437468916697254,0.0010861430075239694
1.5,5.2696296519006063e-05,113340.29474377452,308.96480773911196,6.735557077097631e-05,-0.4022026418643443,0.0,0.0,0.0014364367309936657,0.0010870961939300815
2.0,5.2782869537766406e-05,87760.52058720375,287.2785753925882,5.618327516363341e-05,0.43529821509378774,0.0,0.0,0.0014353956154242815,0.0010880421717877843
2.5,5.289415927275859e-05,114089.76811612255,307.97218616417223,6.827489224957196e-05,-0.4226972957809706,0.0,0.0,0.0014343455764613822,0.0010889809348242885
3.0,5.303015190389859e-05,87284.18335569388,285.2805642723492,5.653330070010056e-05,0.4407489589376655,0.0,0.0,0.0014332866206327236,0.0010899124768146435
3.5,5.3190830544311396e-05,113689.3328647764,306.36250519474777,6.877632733725793e-05,-0.4130149222954796,0.0,0.0,0.001432218754521493,0.001090836791581783
4.0,5.3376175242934454e-05,87652.24927665635,284.4762573285118,5.730369060682794e-05,0.4363881124063639,0.0,0.0,0.0014311419847662715,0.0010917538729965646
4.5,5.358616298759536e-05,113489.47965499795,305.2156762369747,6.942558261811583e-05,-0.40810980231457866,0.0,0.0,0.0014300563180609913,0.0010926637149778094
5.0,5.3820767708561595e-05,87922.23963276303,283.8385269354053,5.808919922048864e-05,0.43309522109375465,0.0,0.0,0.0014289617611548929,0.0010935663114923443
5.5,5.407996028256501e-05,113217.55210591706,304.2486511622103,7.011962202864849e-05,-0.4009004772620126,0.0,0.0,0.001427858320852485,0.001094461656555041
6.0,5.4363708537300284e-05,88281.39721541216,283.50835006516724,5.898349766025925e-05,0.42866204719305945,0.0,0.0,0.0014267460040135018,0.0010953497442288541
6.5,5.467197725639597e-05,112931.71832438756,303.4653327629602,7.089077674895535e-05,-0.39288709725546983,0.0,0.0,0.00142562481755286,0.0010962305686248641
7.0,5.500472818486013e-05,88689.54631524518,283.4027351121872,5.997724626963675e-05,0.4235173244658239,0.0,0.0,0.0014244947684406155,0.0010971041239023133
7.5,5.536192003500168e-05,112623.75579009314,302.822468730913,7.174161639368741e-05,-0.383771193999251,0.0,0.0,0.0014233558637019208,0.0010979704042686457
8.0,5.5743508492822086e-05,89153.83116666532,283.4941511430356,6.108130544926378e-05,0.4175196626054993,0.0,0.0,0.0014222081104169806,0.0010988294039795449
8.5,5.614944622488472e-05,112299.00229782282,302.2943944806539,7.267907385497209e-05,-0.3736027276589843,0.0,0.0,0.0014210515157210086,0.001099681117338974
9.0,5.657968288565699e-05,89671.73547677603,283.75115235927865,6.23012203088892e-05,0.4106329810867093,0.0,0.0,0.0014198860868041827,0.0011005255386992102
9.5,5.703416512532759e-05,111960.01215130097,301.85843522730687,7.370769200574224e-05,-0.36231508485332875,0.0,0.0,0.0014187118309116002,0.0011013626624608857
10.0,5.7512836598097704e-05,90244.03663046446,284.1503139406808,6.364338409314977e-05,0.402764976202072,0.0,0.0,0.0014175287553432323,0.001102192483073022
10.5,5.801563797094676e-05,111609.86513587106,301.49663431158103,7.483130009876289e-05,-0.3497979992358984,0.0,0.0,0.0014163368674538802,0.0011030149950330683
11.0,5.85425069328751e-05,90873.47808891578,284.6738659072933,6.511468900887682e-05,0.3937743783686043,0.0,0.0,0.0014151361746531281,0.0011038301928869378
11.5,5.909337820461753e-05,111251.39490378098,301.19433591917016,7.605286618578249e-05,-0.33582485487492764,0.0,0.0,0.0014139266844052977,0.0011046380712290429
12.0,5.966818354883625e-05,91567.95125563357,285.3118130137877,6.672439799481228e-05,0.38340933165195884,0.0,0.0,0.001412708404229401,0.0011054386247023327
12.5,6.0266851780785535e-05,110887.18644315604,300.93952757953366,7.73746572073667e-05,-0.31992561623067134,0.0,0.0,0.0014114813416990946,0.001106231847998327
13.0,6.088930877945359e-05,92346.7552706361,286.0667308527996,6.84878345342925e-05,0.37117171944152483,0.0,0.0,0.0014102455044426323,0.0011070177358571522
13.5,6.153547749917849e-05,110519.14763613207,300.72194951374524,7.879816007433485e-05,-0.30094454510594426,0.0,0.0,0.0014090009001428178,0.001107796283067576
14.0,6.220527798174017e-05,93261.9097496748,286.97164865240717,7.043858937694751e-05,0.3558527199945367,0.0,0.0,0.0014077475365369553,0.0011085674844670424
14.5,6.289862736892625e-05,110146.98725962656,300.53141774565705,8.032338715457352e-05,-0.2742361943999779,0.0,0.0,0.0014064854214168043,0.0011093313349417049
15.0,6.36154399155755e-05,94535.27811063631,288.2079749779045,7.270571508790747e-05,0.33251742868991346,0.0,0.0,0.0014052145626285294,0.0011100878294264622
15.5,6.435562700309406e-05,109755.97128250852,300.34788772932376,8.194231032929396e-05,-0.22304063059100512,0.0,0.0,0.001403934968072651,0.0011108369629049895
16.0,6.511909715344848e-05,96952.7593995998,290.41745645150286,7.574673725732159e-05,0.278651177785022,0.0,0.0,0.0014026466457039979,0.001111578730409773
16.5,6.590575604363376e-05,109047.68316377717,299.94303993768943,8.348704775134998e-05,-0.19336596437660827,0.0,0.0,0.0014013496035316564,0.0011123131270221439
17.0,6.671550652061548e-05,97911.54345640693,291.366800008421,7.811577096311085e-05,0.25141777895280343,0.0,0.0,0.0014000438496189211,0.0011130401478723084
17.5,6.754824861674725e-05,108305.39120826095,299.5399565815429,8.509959815624428e-05,-0.16961174252204902,0.0,0.0,0.0013987293920832444,0.0011137597881393825
18.0,6.840387956566405e-05,98493.21310636005,292.02030454480365,8.038816086396514e-05,0.23191947108770777,0.0,0.0,0.0013974062390961863,0.001114472043051423
18.5,6.928229381864824e-05,107621.12993416804,299.203221429427,8.683036839417924e-05,-0.14987415885379074,0.0,0.0,0.0013960743988833655,0.0011151769078854578
19.0,7.018338306147088e-05,98893.2485094125,292.54038677020657,8.266719731490728e-05,0.21640759194847178,0.0,0.0,0.0013947338797244031,0.0011158743779675203
19.5,7.110703623170684e-05,106990.93875935065,298.9229405744657,8.867851931347594e-05,-0.13255682444288058,0.0,0.0,0.001393384689952877,0.0011165644486726774
20.0,7.205313953652339e-05,99193.36571355717,292.9902592494403,8.49963853011737e-05,0.2030003780915558,0.0,0.0,0.0013920268379562662,0.0011172471154250613
20.5,7.302157647094209e-05,106398.63471412107,298.68131862101376,9.06352846926058e-05,-0.11665674986286417,0.0,0.0,0.0013906603321759015,0.001117922373697901
21.0,7.401222783657356e-05,99430.24777623599,293.3961513621377,8.739481941863735e-05,0.19070715592613968,0.0,0.0,0.001389285181106909,0.0011185902190135493
21.5,7.502497176082389e-05,105830.62337561995,298.4639750418153,9.269224041658567e-05,-0.10154643428823747,0.0,0.0,0.0013879013932981622,0.0011192506469435168
22.0,7.605968371657358e-05,99622.44411796537,293.77023512079506,8.98715061308013e-05,0.1788658560635735,0.0,0.0,0.0013865089773522252,0.0011199036531084972
22.5,7.711623654232681e-05,105273.61567001118,298.25787150509166,9.484000213256723e-05,-0.08671796096765978,0.0,0.0,0.0013851079419253008,0.0011205492331783984
23.0,7.819450046283086e-05,99780.98054698773,294.11937226649985,9.243116988346557e-05,0.16673543653950956,0.0,0.0,0.0013836982957271759,0.0011211873828723708
23.5,7.929434311016589e-05,104706.54672455773,298.04492675767364,9.706270978734083e-05,-0.07149095662403969,0.0,0.0,0.001382280047521168,0.001121818097958836
24.0,8.041562954530247e-05,99913.98870522263,294.4489990741967,9.50768498811175e-05,0.15257345429081542,0.0,0.0,0.001380853206124072,0.0011224413742555147
24.5,8.155822228012767e-05,104069.0076289152,297.7778668179322,9.93150013891957e-05,-0.05408240950729229,0.0,0.0,0.001379417780406101,0.0011230572076294536
