theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
0.0,5.258496991767655e-05,100000.0,300.0,6.107429723307381e-05,0.12500606527480992,0.0,0.0,0.0002036233487652008,0.001084215034396642
0.5,5.2597340564256244e-05,107650.1257341425,305.64864031574325,6.454668793515187e-05,0.030537302123695,0.0,0.0,0.00021373629288855286,0.0010851826188900398
1.0,5.263445096764091e-05,109392.03942979194,306.78189929119304,6.539494632747673e-05,-0.005330725775493914,0.0,0.0,0.00022383926780369332,0.0010861430075239694
1.5,5.2696296519006063e-05,108848.73933380797,306.31052113696967,6.524687061149078e-05,0.006208421346539851,0.0,0.0,0.00023393180228199197,0.0010870961939300815
2.0,5.2782869537766406e-05,108947.03523350102,306.2812748334795,6.541932676000578e-05,0.0024455882849466273,0.0,0.0,0.00024401342558178754,0.0010880421717877843
2.5,5.289415927275859e-05,108744.32480028758,306.03817582490694,6.548725976792096e-05,0.0051621385091514815,0.0,0.0,0.000254083667470344,0.0010889809348242885
3.0,5.303015190389859e-05,108640.20829831368,305.8615196602836,6.563065250428629e-05,0.00567347127617944,0.0,0.0,0.00026414205824578366,0.0010899124768146435
3.5,5.3190830544311396e-05,108499.54517750189,305.6570839603505,6.578824892862461e-05,0.006843831231426539,0.0,0.0,0.00027418812875899476,0.001090836791581783
4.0,5.3376175242934454e-05,108363.3320470247,305.4544234200278,6.59783553517198e-05,0.007849837089257877,0.0,0.0,0.00028422141043551443,0.0010917538729965646
4.5,5.358616298759536e-05,108222.01925257246,305.2474070252987,6.619640638197695e-05,0.008886008801674693,0.0,0.0,0.0002942414352973838,0.0010926637149778094
5.0,5.3820767708561595e-05,108077.98054571499,305.0383275177736,6.644323995980126e-05,0.009914188149658387,0.0,0.0,0.00030424773598497593,0.0010935663114923443
5.5,5.407996028256501e-05,107931.25787065855,304.82779130120736,6.671863407506954e-05,0.0109402380833096,0.0,0.0,0.00031423984577879423,0.001094461656555041
6.0,5.4363708537300284e-05,107782.24891662583,304.6166268619427,6.70225295773837e-05,0.01196336652494348,0.0,0.0,0.00032421729862124195,0.0010953497442288541
6.5,5.467197725639597e-05,107631.29906564676,304.4055897403162,6.735484531418769e-05,0.012983585052399334,0.0,0.0,0.00033417962913836016,0.0010962305686248641
7.0,5.500472818486013e-05,107478.74808622414,304.1953932466173,6.771550045453212e-05,0.014000850952394034,0.0,0.0,0.00034412637266153373,0.0010971041239023133
7.5,5.536192003500168e-05,107324.92498540747,303.98670268056713,6.81044129809875e-05,0.015015137133415998,0.0,0.0,0.000354057065249165,0.0010979704042686457
8.0,5.5743508492822086e-05,107170.1473705181,303.78013347426685,6.852150012358239e-05,0.016026425592313806,0.0,0.0,0.0003639712437083129,0.0010988294039795449
8.5,5.614944622488472e-05,107014.72068596458,303.5762498834533,6.896667861225777e-05,0.017034705244319236,0.0,0.0,0.00037386844561629784,0.001099681117338974
9.0,5.657968288565699e-05,106858.9375785205,303.37556436455765,6.94398648690444e-05,0.01803996976046844,0.0,0.0,0.0003837482093422699,0.0011005255386992102
9.5,5.703416512532759e-05,106703.07737899899,303.17853757595014,6.994097514016854e-05,0.019042215568012735,0.0,0.0,0.0003936100740687408,0.0011013626624608857
10.0,5.7512836598097704e-05,106547.4056954223,302.9855789417878,7.046992557261334e-05,0.020041440030735005,0.0,0.0,0.0004034535798130773,0.001102192483073022
10.5,5.801563797094676e-05,106392.17411216773,302.79704771337464,7.102663224013375e-05,0.021037639820652966,0.0,0.0,0.00041327826744895604,0.0011030149950330683
11.0,5.85425069328751e-05,106237.61998907596,302.6132544612593,7.161101112404078e-05,0.022030809487694897,0.0,0.0,0.00042308367872777856,0.0011038301928869378
11.5,5.909337820461753e-05,106083.96635419781,302.43446293139937,7.222297805425453e-05,0.02302094022854906,0.0,0.0,0.0004328693563000452,0.0011046380712290429
12.0,5.966818354883625e-05,105931.42188357457,302.26089220024204,7.286244861615867e-05,0.024008018852232,0.0,0.0,0.00044263484373668676,0.0011054386247023327
12.5,6.0266851780785535e-05,105780.18096134039,302.0927190663243,7.352933802872068e-05,0.024992026935659363,0.0,0.0,0.0004523796855503536,0.001106231847998327
13.0,6.088930877945359e-05,105630.42381332796,301.9300806197009,7.422356099915566e-05,0.025972940160128258,0.0,0.0,0.00046210342721666103,0.0011070177358571522
13.5,6.153547749917849e-05,105482.31670738338,301.77307693494123,7.494503155915922e-05,0.026950727816916667,0.0,0.0,0.0004718056151953892,0.001107796283067576
14.0,6.220527798174017e-05,105336.01221364744,301.6217738383902,7.569366288740691e-05,0.02792535246864611,0.0,0.0,0.00048148579695163736,0.0011085674844670424
14.5,6.289862736892625e-05,105191.6495181792,301.4762057056164,7.646936712264708e-05,0.028896769751822968,0.0,0.0,0.0004911435209769315,0.0011093313349417049
15.0,6.36154399155755e-05,105049.35478344516,301.33637825034486,7.727205517130882e-05,0.029864928305490493,0.0,0.0,0.0005007783368102837,0.0011100878294264622
15.5,6.435562700309406e-05,104909.2415494213,301.20227127152464,7.8101636513128e-05,0.03082976981036506,0.0,0.0,0.0005103897950592027,0.0011108369629049895
16.0,6.511909715344848e-05,104771.41116926465,301.07384133038335,7.895801900786036e-05,0.03179122912334627,0.0,0.0,0.0005199774474206548,0.001111578730409773
16.5,6.590575604363376e-05,104635.95327379198,300.95102433427786,7.984110870573109e-05,0.032749234492496324,0.0,0.0,0.000529540846701974,0.0011123131270221439
17.0,6.671550652061548e-05,104502.9462592848,300.8337380087897,8.075080966385598e-05,0.03370370783842351,0.0,0.0,0.00053907954684172,0.0011130401478723084
17.5,6.754824861674725e-05,104372.45779345234,300.7218842437991,8.168702377047885e-05,0.03465456508883717,0.0,0.0,0.0005485931029304839,0.0011137597881393825
18.0,6.840387956566405e-05,104244.54533470269,300.61535130312114,8.264965057850211e-05,0.03560171655421697,0.0,0.0,0.0005580810712316393,0.001114472043051423
18.5,6.928229381864824e-05,104119.2566602299,300.51401589076625,8.363858714945258e-05,0.036545067333337664,0.0,0.0,0.0005675430092020403,0.0011151769078854578
19.0,7.018338306147088e-05,103996.63039874479,300.41774506988884,8.465372790871196e-05,0.03748451773900867,0.0,0.0,0.0005769784755126618,0.0011158743779675203
19.5,7.110703623170684e-05,103876.69656405236,300.32639803312884,8.569496451257331e-05,0.03841996373516232,0.0,0.0,0.0005863870300691853,0.0011165644486726774
20.0,7.205313953652339e-05,103759.47708601848,300.2398277252584,8.676218572743893e-05,0.03935129737782676,0.0,0.0,0.0005957682340325248,0.0011172471154250613
20.5,7.302157647094209e-05,103644.98633582132,300.1578823208955,8.785527732126745e-05,0.04027840725356607,0.0,0.0,0.0006051216498392965,0.001117922373697901
21.0,7.401222783657356e-05,103533.2316427329,300.080406561561,8.897412196719984e-05,0.04120117890995571,0.0,0.0,0.0006144468412222274,0.0011185902190135493
21.5,7.502497176082389e-05,103424.21380000377,300.00724295752957,9.011859915914306e-05,0.04211949527378507,0.0,0.0,0.0006237433732305036,0.0011192506469435168
22.0,7.605968371657358e-05,103317.92755775484,299.93823286085126,9.128858513897042e-05,0.043033237053471854,0.0,0.0,0.0006330108122500584,0.0011199036531084972
22.5,7.711623654232681e-05,103214.36210109267,299.873217416575,9.24839528349002e-05,0.04394228312296823,0.0,0.0,0.0006422487260237957,0.0011205492331783984
23.0,7.819450046283086e-05,103113.50151195009,299.81203839963626,9.37045718105382e-05,0.0448465108853401,0.0,0.0,0.0006514566836717535,0.0011211873828723708
23.5,7.929434311016589e-05,103015.32521344956,299.75453894516414,9.495030822401988e-05,0.04574579661453072,0.0,0.0,0.0006606342557111995,0.001121818097958836
24.0,8.041562954530247e-05,102919.8083958277,299.7005641800204,9.622102479664573e-05,0.0466400157747036,0.0,0.0,0.0006697810140766646,0.0011224413742555147
24.5,8.155822228012767e-05,102826.92242321397,299.6499617633849,9.75165807903875e-05,0.04752904331678258,0.0,0.0,0.0006788965321399078,0.0011230572076294536
25.0,8.272198129993596e-05,102736.63522077382,299.6025823440519,9.883683199363146e-05,0.0484127539522394,0.0,0.0,0.0006879803847298166,0.0011236655939970536
25.5,8.390676408638858e-05,102648.91164191526,299.55827994187456,0.000100181630714527,0.049291022404731794,0.0,0.0,0.0006970321481522362,0.001124266529324098
26.0,8.511242564093429e-05,102563.71381546342,299.5169122605205,0.0001015508257813251,0.05016372363996703,0.0,0.0,0.0007060514002097338,0.0011248600096257766
26.5,8.633881850869459e-05,102481.00147283667,299.47834093833876,0.00010294426254910196,0.0510307330749685,0.0,0.0,0.0007150377202212896,0.0011254460309667142
27.0,8.75857928028116e-05,102400.7322554253,299.4424317437954,0.00010436178291229553,0.05189192676755912,0.0,0.0,0.0007239906890419181,0.001126024589460996
27.5,8.885319622925212e-05,102322.86200248788,299.4090547215142,0.0001058032253225055,0.052747181587162836,0.0,0.0,0.0007329098890822204,0.0011265956812721936
28.0,9.014087411207547e-05,102247.3450199702,299.37808429455754,0.0001072684248110378,0.053596375368380744,0.0,0.0,0.0007417949043278579,0.0011271593026133898
28.5,9.144866941915311e-05,102174.13433077285,299.34939932817423,0.00010875721301571504,0.054439387048212315,0.0,0.0,0.0007506453203589606,0.0011277154497472046
29.0,9.277642278834617e-05,102103.18190703492,299.322883159834,0.00011026941821149871,0.055276096788409605,0.0,0.0,0.0007594607243694524,0.0011282641189858194
29.5,9.412397255413469e-05,102034.4388850775,299.2984235999505,0.0001118048653445101,0.05610638608413561,0.0,0.0,0.0007682407051863093,0.0011288053066910015
30.0,9.549115477469727e-05,101967.85576369829,299.27591290733824,0.00011336337606906942,0.05693013785999334,0.0,0.0,0.0007769848532887345,0.0011293390092741288
30.5,9.687780325943981e-05,101903.3825865286,299.2552477430427,0.00011494476878740257,0.05774723655478773,0.0,0.0,0.0007856927608272614,0.0011298652231962125
31.0,9.828374959697052e-05,101840.96910920276,299.2363291058569,0.00011654885869170223,0.05855756819598692,0.0,0.0,0.0007943640216427763,0.0011303839449679218
31.5,9.970882318351703e-05,101780.56495210211,299.21906225250075,0.00011817545780825742,0.059361020464853365,0.0,0.0,0.0008029982312854622,0.001130895171149606
32.0,0.00010115285125178572,101722.11973942781,299.2033566051135,0.00011982437504339224,0.0601574827534425,0.0,0.0,0.0008115949870336636,0.001131398898351318
32.5,0.00010261565890025928,101665.58322537687,299.1891256484453,0.00012149541623098787,0.06094684621414972,0.0,0.0,0.000820153887912671,0.0011318951232328364
33.0,0.00010409706912292832,101610.90540817226,299.1762868188438,0.00012318838418138092,0.06172900380276045,0.0,0.0,0.0008286745347134225,0.0011323838425036877
33.5,0.00010559690283945479,101558.0366326931,299.16476138689967,0.0001249030787314576,0.06250385031572828,0.0,0.0,0.0008371565300111248,0.0011328650529231685
34.0,0.00010711497892576589,101506.92768243048,299.1544743353866,0.00012663929679578338,0.06327128242242733,0.0,0.0,0.0008455994781837896,0.0011333387513003665
34.5,0.00010865111424507073,101457.5298614794,299.1453542339225,0.00012839683241862857,0.06403119869291111,0.0,0.0,0.000854002985430686,0.0011338049344941819
35.0,0.00011020512367929981,101409.79506724459,299.1373331115917,0.00013017547682676498,0.06478349962189006,0.0,0.0,0.0008623666597907104,0.001134263599413348
35.5,0.000111776820160963,101363.67585452244,299.130346328609,0.0001319750184829286,0.0655280876493453,0.0,0.0,0.0008706901111606651,0.0011347147430164522
36.0,0.0001133660147054195,101319.12549158881,299.12433244793937,0.00013379524313985485,0.06626486717821983,0.0,0.0,0.0008789729513134574,0.0011351583623119552
36.5,0.00011497251644355785,101276.09800889359,299.11923310766457,0.0001356359338948054,0.06699374458965415,0.0,0.0,0.0008872147939162046,0.0011355944543582125
37.0,0.00011659613265488213,101234.54824093313,299.1149928947551,0.00013749687124451802,0.06771462825614469,0.0,0.0,0.0008954152545482553,0.001136023016263492
37.5,0.0001182366688009979,101194.43186184786,299.11155922080644,0.00013937783314052203,0.06842742855283768,0.0,0.0,0.0009035739507191195,0.0011364440451859944
38.0,0.00011989392855949412,101155.70541525583,299.10888220019734,0.00014127859504476753,0.06913205786731122,0.0,0.0,0.0009116905018863076,0.0011368575383338716
38.5,0.00012156771385821536,101118.32633880737,299.1069145310437,0.00014319892998552618,0.06982843060803798,0.0,0.0,0.0009197645294730825,0.0011372634929652456
39.0,0.00012325782490992212,101082.252983912,299.10561137924356,0.00014513860861352723,0.0705164632118717,0.0,0.0,0.0009277956568861143,0.001137661906388226
39.5,0.0001249640602473276,101047.44463107515,299.1049302658566,0.00014709739925830145,0.07119607415039811,0.0,0.0,0.0009357835095330482,0.0011380527759609286
40.0,0.00012668621675851341,101013.86150122902,299.1048309579819,0.0001490750679847014,0.07186718393577236,0.0,0.0,0.0009437277148399744,0.001138436099091492
40.5,0.0001284240897227113,100981.46476344464,299.1052753632709,0.00015107137864958395,0.07252971512571119,0.0,0.0,0.0009516279022688078,0.001138811873238096
41.0,0.00013017747284644872,100950.21653936208,299.1062274281489,0.0001530860929586315,0.0731835923280974,0.0,0.0,0.0009594837033345689,0.0011391800959089779
41.5,0.00013194615830005218,100920.0799046689,299.1076530398066,0.00015511897052330087,0.0738287422050225,0.0,0.0,0.0009672947516225732,0.001139540764662448
42.0,0.00013372993675449924,100891.01888792233,299.1095199319633,0.00015716976891788482,0.07446509347648342,0.0,0.0,0.0009750606828055189,0.0011398938771069074
42.5,0.00013552859741861484,100862.99846699237,299.11179759439443,0.00015923824373667602,0.0750925769237937,0.0,0.0,0.0009827811346604825,0.0011402394309008635
43.0,0.00013734192807660474,100835.98456338495,299.11445718619456,0.00016132414865122584,0.07571112539264861,0.0,0.0,0.0009904557470858128,0.0011405774237529442
43.5,0.00013916971512591722,100809.9440346793,299.1174714527169,0.0001634272354676883,0.0763206737959691,0.0,0.0,0.0009980841621179265,0.0011409078534219154
44.0,0.0001410117436154289,100784.84466529713,299.120814646125,0.00016554725418424298,0.07692115911653241,0.0,0.0,0.0010056660239480056,0.0011412307177166932
44.5,0.00014286779728394215,100760.65515580676,299.12446244947444,0.0001676839530485911,0.07751252040930677,0.0,0.0,0.0010132009789385924,0.0011415460144963605
45.0,0.00014473765859899203,100737.34511094097,299.12839190423705,0.00016983707861551627,0.07809469880368024,0.0,0.0,0.0010206886756400845,0.001141853741670181
45.5,0.00014662110879594994,100714.88502650011,299.132581341162,0.00017200637580450738,0.07866763750545425,0.0,0.0,0.001028128764807127,0.0011421538971976113
46.0,0.00014851792791741774,100693.24627529482,299.13701031437927,0.00017419158795743667,0.0792312817985716,0.0,0.0,0.0010355208994149026,0.0011424464790883168
46.5,0.00015042789485290381,100672.40109226575,299.1416595386302,0.00017639245689628588,0.07978557904670125,0.0,0.0,0.001042864734675317,0.001142731485402183
47.0,0.00015235078737877122,100652.32255890997,299.1465108295141,0.00017860872298091648,0.08033047869459142,0.0,0.0,0.0010501599280530825,0.00114300891424933
47.5,0.00015428638219845076,100632.98458713034,299.15154704664224,0.00018084012516687736,0.08086593226917566,0.0,0.0,0.001057406139281691,0.001143278763790123
48.0,0.00015623445498290638,100614.3619026135,299.1567520395805,0.00018308640106324335,0.08139189338040792,0.0,0.0,0.00106460303037929,0.0011435410322351864
48.5,0.00015819478041134642,100596.43002783005,299.16211059646895,0.00018534728699047691,0.08190831772190932,0.0,0.0,0.001071750265664442,0.0011437957178454155
49.0,0.00016016713221216983,100579.16526474657,299.1676083952089,0.00018762251803830773,0.08241516307124656,0.0,0.0,0.0010788475117717857,0.0011440428189319865
49.5,0.00016215128320413712,100562.54467732355,299.1732319571017,0.00018991182812362013,0.08291238929000794,0.0,0.0,0.0010858944376675817,0.0011442823338563687
50.0,0.00016414700533775483,100546.54607387274,299.1789686028321,0.00019221495004834258,0.08339995832349549,0.0,0.0,0.0010928907146651545,0.0011445142610303364
50.5,0.00016615406973686522,100531.14798933413,299.1848064106922,0.00019453161555732856,0.08387783420014143,0.0,0.0,0.0010998360164402236,0.0011447385989159767
51.0,0.00016817224674042715,100516.32966753117,299.1907341769391,0.0001968615553962214,0.08434598303049642,0.0,0.0,0.001106730019046123,0.001144955346025703
51.5,0.00017020130594448243,100502.07104345014,299.19674137818777,0.00019920449936929074,0.08480437300602311,0.0,0.0,0.0011135724009289107,0.001145164500922262
52.0,0.00017224101624428853,100488.35272559531,299.2028181357396,0.00020156017639723584,0.08525297439727833,0.0,0.0,0.0011203628429423684,0.0011453660622187454
52.5,0.0001742911458766134,100475.15597845153,299.2089551817551,0.00020392831457493801,0.08569175955189756,0.0,0.0,0.0011271010283628866,0.0011455600285785975
53.0,0.0001763514624621765,100462.46270509498,299.21514382717805,0.00020630864122915738,0.0861207028920518,0.0,0.0,0.0011337866429042358,0.001145746398715625
53.5,0.0001784217330482265,100450.25542997904,299.2213759313248,0.00020870088297615883,0.08653978091154998,0.0,0.0,0.0011404193747322285,0.0011459251713940054
54.0,0.00018050172415123953,100438.51728192574,299.22764387305614,0.00021110476577925743,0.0869489721723885,0.0,0.0,0.001146998914479261,0.0011460963454282944
54.5,0.00018259120179973186,100427.23197734055,299.2339405234484,0.00021352001500626823,0.08734825730100303,0.0,0.0,0.0011535249552587453,0.001146259919683435
55.0,0.00018468993157716595,100416.38380367766,299.2402592198908,0.00021594635548685163,0.08773761898384931,0.0,0.0,0.0011599971926794228,0.0011464158930747646
55.5,0.0001867976786649467,100405.95760316422,299.24659374153157,0.00021838351156973633,0.08811704196276132,0.0,0.0,0.0011664153248595603,0.0011465642645680212
