theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
16.0,6.511909715344848e-05,108685.50561186051,305.2676741441386,8.078249942554428e-05,0.03407250678655278,0.0,0.0,0.0,0.001111578730409773
16.5,6.590575604363376e-05,108610.082861318,305.1656401804739,8.172895794739297e-05,0.0350459931247346,0.0,0.0,0.0,0.0011123131270221439
17.0,6.671550652061548e-05,108533.10686674196,305.0624192701075,8.270245775641338e-05,0.036012701724800956,0.0,0.0,0.0,0.0011130401478723084
17.5,6.754824861674725e-05,108454.62909294694,304.9581531460205,8.370281058210229e-05,0.036972502298092125,0.0,0.0,0.0,0.0011137597881393825
18.0,6.840387956566405e-05,108374.70116010892,304.8529786997543,8.472982453482707e-05,0.037925269646972876,0.0,0.0,0.0,0.001114472043051423
18.5,6.928229381864824e-05,108293.37479500838,304.7470278386833,8.578330424724299e-05,0.03887088363071487,0.0,0.0,0.0,0.0011151769078854578
19.0,7.018338306147088e-05,108210.70178371012,304.6404273814831,8.686305101476285e-05,0.039809229125165796,0.0,0.0,0.0,0.0011158743779675203
19.5,7.110703623170684e-05,108126.73392573092,304.5332989890805,8.796886293490635e-05,0.04074019597644942,0.0,0.0,0.0,0.0011165644486726774
20.0,7.205313953652339e-05,108041.5229897281,304.42575912828613,8.910053504536328e-05,0.041663678949098684,0.0,0.0,0.0,0.0011172471154250613
20.5,7.302157647094209e-05,107955.12067073582,304.3179190652801,9.025785946061603e-05,0.04257957766900291,0.0,0.0,0.0,0.001117922373697901
21.0,7.401222783657356e-05,107867.57854897628,304.2098848861476,9.144062550697722e-05,0.04348779656147177,0.0,0.0,0.0,0.0011185902190135493
21.5,7.502497176082389e-05,107778.94805025838,304.1017575416855,9.2648619855907e-05,0.04438824478481836,0.0,0.0,0.0,0.0011192506469435168
22.0,7.605968371657358e-05,107689.28040797502,303.9936329137901,9.388162665548528e-05,0.045280836159792906,0.0,0.0,0.0,0.0011199036531084972
22.5,7.711623654232681e-05,107598.6266267082,303.88560190082876,9.513942765992397e-05,0.04616548909518444,0.0,0.0,0.0,0.0011205492331783984
23.0,7.819450046283086e-05,107507.03744743492,303.77775051949806,9.642180235701242e-05,0.04704212650997556,0.0,0.0,0.0,0.0011211873828723708
23.5,7.929434311016589e-05,107414.56331433772,303.67016002083676,9.772852809340063e-05,0.04791067575230967,0.0,0.0,0.0,0.001121818097958836
24.0,8.041562954530247e-05,107321.254343204,303.5629070181586,9.905938019763145e-05,0.048771068515639095,0.0,0.0,0.0,0.0011224413742555147
24.5,8.155822228012767e-05,107227.16029140376,303.4560636248513,0.00010041413210084364,0.04962324075234157,0.0,0.0,0.0,0.0011230572076294536
25.0,8.272198129993596e-05,107132.33052943244,303.34969760012785,0.00010179255545507536,0.05046713258506084,0.0,0.0,0.0,0.0011236655939970536
25.5,8.390676408638858e-05,107036.81401398877,303.24387250096635,0.00010319442024910483,0.051302688216148404,0.0,0.0,0.0,0.001124266529324098
26.0,8.511242564093429e-05,106940.65926257682,303.1386478386378,0.00010461949492177562,0.0521298558353613,0.0,0.0,0.0,0.0011248600096257766
26.5,8.633881850869459e-05,106843.91432959451,303.03407923835687,0.00010606754647275789,0.052948587526182075,0.0,0.0,0.0,0.0011254460309667142
27.0,8.75857928028116e-05,106746.62678388556,302.9302186007556,0.00010753834057070739,0.05375883917095324,0.0,0.0,0.0,0.001126024589460996
27.5,8.885319622925212e-05,106648.84368772733,302.827114264004,0.00010903164165878942,0.05456057035504092,0.0,0.0,0.0,0.0011265956812721936
28.0,9.014087411207547e-05,106550.61157720949,302.7248111655418,0.00011054721305754056,0.05535374427034668,0.0,0.0,0.0,0.0011271593026133898
28.5,9.144866941915311e-05,106451.97644398182,302.62335100251005,0.00011208481706505019,0.05613832761827809,0.0,0.0,0.0,0.0011277154497472046
29.0,9.277642278834617e-05,106352.98371832712,302.5227723901001,0.0001136442150544468,0.05691429051243837,0.0,0.0,0.0,0.0011282641189858194
29.5,9.412397255413469e-05,106253.67825352191,302.4231110171248,0.00011522516756868119,0.0576816063812277,0.0,0.0,0.0,0.0011288053066910015
30.0,9.549115477469727e-05,106154.10431145175,302.32439979825256,0.00011682743441260418,0.058440251870489415,0.0,0.0,0.0,0.0011293390092741288
30.5,9.687780325943981e-05,106054.30554943465,302.2266690224039,0.00011845077474234,0.05919020674642625,0.0,0.0,0.0,0.0011298652231962125
31.0,9.828374959697052e-05,105954.32500821556,302.1299464969211,0.00012009494715196296,0.059931453798917164,0.0,0.0,0.0,0.0011303839449679218
31.5,9.970882318351703e-05,105854.20510109507,302.03425768719444,0.00012175970975748843,0.060663978745359066,0.0,0.0,0.0,0.001130895171149606
32.0,0.00010115285125178572,105753.98760414416,301.9396258514877,0.00012344482027819284,0.06138777013521796,0.0,0.0,0.0,0.001131398898351318
32.5,0.00010261565890025928,105653.7136474698,301.8460721707869,0.00012515003611528224,0.06210281925537854,0.0,0.0,0.0,0.0011318951232328364
33.0,0.00010409706912292832,105553.42370748814,301.75361587353575,0.00012687511442793166,0.0628091200364208,0.0,0.0,0.0,0.0011323838425036877
33.5,0.00010559690283945479,105453.1576001656,301.66227435518306,0.00012861981220672113,0.06350666895992695,0.0,0.0,0.0,0.0011328650529231685
34.0,0.00010711497892576589,105352.95447518493,301.5720632925066,0.00013038388634449688,0.06419546496693072,0.0,0.0,0.0,0.0011333387513003665
34.5,0.00010865111424507073,105252.85281100035,301.4829967527162,0.0001321670937046894,0.06487550936757007,0.0,0.0,0.0,0.0011338049344941819
35.0,0.00011020512367929981,105152.89041073753,301.39508729737,0.00013396919118712188,0.06554680575205435,0.0,0.0,0.0,0.001134263599413348
35.5,0.000111776820160963,105053.1043989016,301.3083460811744,0.00013578993579134563,0.06620935990300503,0.0,0.0,0.0,0.0011347147430164522
36.0,0.0001133660147054195,104953.53121885557,301.2227829457496,0.00013762908467754021,0.06686317970922581,0.0,0.0,0.0,0.0011351583623119552
36.5,0.00011497251644355785,104854.20663103023,301.1384065084761,0.0001394863952250187,0.06750827508097479,0.0,0.0,0.0,0.0011355944543582125
37.0,0.00011659613265488213,104755.16571182747,301.0552242465423,0.00014136162508837912,0.06814465786679033,0.0,0.0,0.0,0.001136023016263492
37.5,0.0001182366688009979,104656.4428531824,300.97324257633426,0.00014325453225134553,0.06877234177190744,0.0,0.0,0.0,0.0011364440451859944
38.0,0.00011989392855949412,104558.07176274953,300.8924669283195,0.00014516487507834297,0.06939134227830263,0.0,0.0,0.0,0.0011368575383338716
38.5,0.00012156771385821536,104460.0854646777,300.8129018175784,0.00014709241236385138,0.07000167656640216,0.0,0.0,0.0,0.0011372634929652456
39.0,0.00012325782490992212,104362.51630093728,300.73455091014654,0.00014903690337958478,0.0706033634385024,0.0,0.0,0.0,0.001137661906388226
39.5,0.0001249640602473276,104265.39593317562,300.6574170853415,0.00015099810791954318,0.07119642324387183,0.0,0.0,0.0,0.0011380527759609286
40.0,0.00012668621675851341,104168.75534505853,300.58150249423534,0.00015297578634298407,0.07178087780561636,0.0,0.0,0.0,0.001138436099091492
40.5,0.0001284240897227113,104072.62484507606,300.506808614449,0.0001549696996153623,0.07235675034927062,0.0,0.0,0.0,0.001138811873238096
41.0,0.00013017747284644872,103977.03406977704,300.43333630143115,0.00015697960934728648,0.07292406543315931,0.0,0.0,0.0,0.0011391800959089779
41.5,0.00013194615830005218,103882.01198740852,300.36108583640214,0.0001590052778315409,0.0734828488805025,0.0,0.0,0.0,0.001139540764662448
42.0,0.00013372993675449924,103787.58690192972,300.29005697111575,0.00016104646807822153,0.07403312771329205,0.0,0.0,0.0,0.0011398938771069074
42.5,0.00013552859741861484,103693.78645737474,300.2202489696069,0.0001631029438480352,0.07457493008792478,0.0,0.0,0.0,0.0011402394309008635
43.0,0.00013734192807660474,103600.63764253845,300.15166064708376,0.0001651744696838109,0.07510828523259089,0.0,0.0,0.0,0.0011405774237529442
43.5,0.00013916971512591722,103508.1667959625,300.08429040611713,0.00016726081094027174,0.07563322338640563,0.0,0.0,0.0,0.0011409078534219154
44.0,0.0001410117436154289,103416.39961119507,300.01813627027684,0.00016936173381211633,0.07614977574028328,0.0,0.0,0.0,0.0011412307177166932
44.5,0.00014286779728394215,103325.36114230605,299.95319591535934,0.00017147700536045753,0.07665797437952496,0.0,0.0,0.0,0.0011415460144963605
45.0,0.00014473765859899203,103235.07580963218,299.88946669834684,0.00017360639353766657,0.07715785222812171,0.0,0.0,0.0,0.001141853741670181
45.5,0.00014662110879594994,103145.56740573303,299.8269456842259,0.00017574966721066996,0.07764944299474844,0.0,0.0,0.0,0.0011421538971976113
46.0,0.00014851792791741774,103056.85910153984,299.76562967080173,0.00017790659618274632,0.07813278112042552,0.0,0.0,0.0,0.0011424464790883168
46.5,0.00015042789485290381,102968.97345267601,299.7055152116246,0.00018007695121386924,0.0786079017278354,0.0,0.0,0.0,0.001142731485402183
47.0,0.00015235078737877122,102881.93240593257,299.64659863714536,0.00018226050403964244,0.07907484057226878,0.0,0.0,0.0,0.00114300891424933
47.5,0.00015428638219845076,102795.75730588139,299.5888760742156,0.00018445702738887213,0.07953363399417931,0.0,0.0,0.0,0.001143278763790123
48.0,0.00015623445498290638,102710.46890161092,299.5323434640331,0.00018666629499982157,0.07998431887331639,0.0,0.0,0.0,0.0011435410322351864
48.5,0.00015819478041134642,102626.08735356772,299.47699657863586,0.00018888808163519148,0.08042693258441827,0.0,0.0,0.0,0.0011437957178454155
49.0,0.00016016713221216983,102542.63224049052,299.4228310360416,0.00019112216309586977,0.08086151295443367,0.0,0.0,0.0,0.0011440428189319865
49.5,0.00016215128320413712,102460.12256642182,299.369842314119,0.00019336831623349292,0.08128809822125152,0.0,0.0,0.0,0.0011442823338563687
50.0,0.00016414700533775483,102378.57676778565,299.3180257632781,0.000195626318961861,0.08170672699390136,0.0,0.0,0.0,0.0011445142610303364
50.5,0.00016615406973686522,102298.0127205178,299.2673766180622,0.00019789595026724715,0.08211743821420608,0.0,0.0,0.0,0.0011447385989159767
51.0,0.00016817224674042715,102218.44774723849,299.2178900077142,0.00020017699021764176,0.0825202711198487,0.0,0.0,0.0,0.001144955346025703
51.5,0.00017020130594448243,102139.8986244541,299.16956096579264,0.0002024692199709709,0.08291526520883806,0.0,0.0,0.0,0.001145164500922262
52.0,0.00017224101624428853,102062.38158978103,299.1223844389003,0.0002047724217823275,0.08330246020532683,0.0,0.0,0.0,0.0011453660622187454
52.5,0.0001742911458766134,101985.91234917956,299.07635529459344,0.00020708637901025324,0.08368189602676696,0.0,0.0,0.0,0.0011455600285785975
53.0,0.0001763514624621765,101910.50608419017,299.0314683285297,0.00020941087612210788,0.0840536127523636,0.0,0.0,0.0,0.001145746398715625
53.5,0.0001784217330482265,101836.17745916231,298.9877182709094,0.0002117456986985624,0.08441765059280676,0.0,0.0,0.0,0.0011459251713940054
54.0,0.00018050172415123953,101762.94062847071,298.94509979226535,0.0002140906334372515,0.08477404986123765,0.0,0.0,0.0,0.0011460963454282944
54.5,0.00018259120179973186,101690.80924370815,298.9036075086494,0.0002164454681556192,0.08512285094543855,0.0,0.0,0.0,0.001146259919683435
55.0,0.00018468993157716595,101619.79646085206,298.8632359862604,0.0002188099917929925,0.08546409428119552,0.0,0.0,0.0,0.0011464158930747646
55.5,0.0001867976786649467,101549.91494739367,298.82397974555914,0.0002211839944119146,0.08579782032682892,0.0,0.0,0.0,0.0011465642645680212
56.0,0.00018891420788548553,101481.17688942951,298.7858332649102,0.00022356726719877096,0.0861240695388378,0.0,0.0,0.0,0.0011467050331793523
56.5,0.0001910392837453247,101413.59399870587,298.7487909837879,0.00022595960246373867,0.08644288234864617,0.0,0.0,0.0,0.0011468381979753187
57.0,0.00019317267047830764,101347.17751961213,298.71284730558176,0.00022836079364008994,0.08675429914042088,0.0,0.0,0.0,0.0011469637580729033
57.5,0.00019531413208877862,101281.93823611981,298.6779966000349,0.0002307706352828794,0.08705836022992368,0.0,0.0,0.0,0.0011470817126395156
58.0,0.00019746343239480214,101217.88647866182,298.6442332053469,0.00023318892306704395,0.08735510584437914,0.0,0.0,0.0,0.0011471920608929972
58.5,0.00019962033507138336,101155.03213094888,298.6115514299677,0.00023561545378494338,0.0876445761033267,0.0,0.0,0.0,0.001147294802101628
59.0,0.00020178460369368021,101093.38463671859,298.5799455541108,0.00023805002534336913,0.08792681100043188,0.0,0.0,0.0,0.001147389935584129
59.5,0.0002039560017801875,101032.95300641654,298.54940983101153,0.00024049243676004778,0.08820185038622537,0.0,0.0,0.0,0.0011474774607096692
60.0,0.0002061342928358829,100973.74582380407,298.51993848795195,0.00024294248815966515,0.0884697339517473,0.0,0.0,0.0,0.0011475573768978686
60.5,0.00020831924039531734,100915.77125249192,298.49152572707516,0.0002453999807694359,0.08873050121307235,0.0,0.0,0.0,0.001147629683618802
61.0,0.00021051060806563622,100859.03704239627,298.4641657260068,0.0002478647169142435,0.08898419149668746,0.0,0.0,0.0,0.0011476943803930021
61.5,0.00021270815956951546,100803.55053611733,298.43785263830677,0.0002503365000113737,0.0892308439256955,0.0,0.0,0.0,0.0011477514667914644
62.0,0.00021491165878799795,100749.31867523682,298.41258059376423,0.00025281513456486526,0.08947049740682485,0.0,0.0,0.0,0.0011478009424356478
62.5,0.00021712086980321468,100696.34800653452,298.38834369855493,0.00025530042615949926,0.08970319061821715,0.0,0.0,0.0,0.001147842806997479
63.0,0.00021933555694097522,100644.64468812145,298.3651360352731,0.00025779218145444973,0.08992896199797128,0.0,0.0,0.0,0.0011478770601993534
63.5,0.0002215554848132122,100594.21449549022,298.342951662855,0.0002602902081766156,0.09014784973341908,0.0,0.0,0.0,0.0011479037018141379
64.0,0.00022378041836026402,100545.0628274803,298.32178461640376,0.000262794315113655,0.09035989175111424,0.0,0.0,0.0,0.0011479227316651712
64.5,0.00022601012289298102,100497.19471215931,298.3016289069308,0.0002653043121067415,0.09056512570750272,0.0,0.0,0.0,0.0011479341496262664
65.0,0.00022824436413463616,100450.6148126189,298.2824785210206,0.000267820010043061,0.09076358898026499,0.0,0.0,0.0,0.0011479379556217104
65.5,0.00023048290826263031,100405.32743268486,298.2643274204329,0.00027034122084806835,0.09095531866030024,0.0,0.0,0.0,0.0011479341496262664
66.0,0.00023272552194996955,100361.33652254334,298.2471695416505,0.0002728677574775211,0.0911403515443326,0.0,0.0,0.0,0.0011479227316651712
66.5,0.00023497197240650392,100318.64568428064,298.2309987953799,0.0002753994339093081,0.0913187241281237,0.0,0.0,0.0,0.0011479037018141379
67.0,0.0002372220274199091,100277.25817733939,298.2158090660153,0.00027793606513508933,0.09149047260026562,0.0,0.0,0.0,0.0011478770601993534
67.5,0.00023947545539639595,100237.17692388938,298.20159421107087,0.00028047746715176335,0.09165563283654136,0.0,0.0,0.0,0.001147842806997479
68.0,0.0002417320254011312,100198.40451411577,298.1883480605901,0.0002830234569527784,0.09181424039482487,0.0,0.0,0.0,0.0011478009424356478
68.5,0.00024399150719835454,100160.94321142357,298.1760644165376,0.0002855738525193013,0.09196633051051041,0.0,0.0,0.0,0.0011477514667914644
69.0,0.0002462536712911764,100124.79495756005,298.16473705217965,0.00028812847281125994,0.0921119380924496,0.0,0.0,0.0,0.0011476943803930021
69.5,0.0002485182889610393,100089.96137765545,298.1543597114577,0.00029068713775827243,0.09225109771937831,0.0,0.0,0.0,0.001147629683618802
70.0,0.0002507851323068277,100056.44378518409,298.14492610836095,0.0002932496682504774,0.09238384363681441,0.0,0.0,0.0,0.0011475573768978686
70.5,0.0002530539742836113,100024.243186845,298.1364299263012,0.0002958158861292778,0.09251020975441364,0.0,0.0,0.0,0.0011474774607096692
71.0,0.00025532458874100633,99993.36028736513,298.12886481749723,0.00029838561417801153,0.09263022964376343,0.0,0.0,0.0,0.001147389935584129
71.5,0.0002575967504611377,99963.79549422499,298.1222244023663,0.0003009586761125605,0.09274393653659989,0.0,0.0,0.0,0.001147294802101628
72.0,0.0002598702351961882,99935.54892230887,298.11650226893335,0.0003035348965719105,0.092851363323431,0.0,0.0,0.0,0.0011471920608929972
72.5,0.00026214481970552017,99908.6203984802,298.1116919722561,0.0003061141011086725,0.09295254255255253,0.0,0.0,0.0,0.0011470817126395156
73.0,0.0002644202817923523,99883.00946608368,298.10778703386995,0.0003086961161795767,0.09304750642944151,0.0,0.0,0.0,0.0011469637580729033
73.5,0.00026669640033997875,99858.71538937591,298.1047809412565,0.00031128076913595007,0.093136286816509,0.0,0.0,0.0,0.0011468381979753187
74.0,0.00026897295534751553,99835.73715788523,298.10266714733666,0.00031386788821418645,0.09321891523320368,0.0,0.0,0.0,0.0011467050331793523
74.5,0.00027124972796515755,99814.07349070365,298.1014390699918,0.00031645730252621986,0.09329542285644424,0.0,0.0,0.0,0.0011465642645680212
75.0,0.00027352650052893585,99793.72284070992,298.1010900916124,0.00031904884205000996,0.09336584052137728,0.0,0.0,0.0,0.0011464158930747646
75.5,0.0002758030565949575,99774.68339872778,298.1016135586783,0.0003216423376200482,0.09343019872243813,0.0,0.0,0.0,0.001146259919683435
76.0,0.0002780791809731157,99756.95309761951,298.1030027813711,0.0003242376209178937,0.09348852761470619,0.0,0.0,0.0,0.0011460963454282944
76.5,0.0002803546597602569,99740.52961631672,298.10525103322027,0.00032683452446274664,0.09354085701554,0.0,0.0,0.0,0.0011459251713940054
77.0,0.0002826292803727905,99725.4103837899,298.1083515507831,0.0003294328816020672,0.09358721640648175,0.0,0.0,0.0,0.001145746398715625
77.5,0.0002849028315787277,99711.59258295865,298.11229753336124,0.00033203252650224724,0.09362763493541519,0.0,0.0,0.0,0.0011455600285785975
78.0,0.0002871751035291402,99699.07315454257,298.11708214275194,0.0003346332941393421,0.09366214141897407,0.0,0.0,0.0,0.0011453660622187454
78.5,0.00028944588778902095,99687.84880085729,298.12269850303915,0.00033723502028986914,0.09369076434517484,0.0,0.0,0.0,0.001145164500922262
79.0,0.0002917149773675384,99677.91598955463,298.1291397004203,0.00033983754152167955,0.09371353187627426,0.0,0.0,0.0,0.001144955346025703
79.5,0.0002939821667476718,99669.27095730908,298.1363987830716,0.0003424406951849094,0.09373047185184011,0.0,0.0,0.0,0.0011447385989159767
80.0,0.00029624725191521484,99661.90971345342,298.1444687610535,0.00034504431940301605,0.09374161179201414,0.0,0.0,0.0,0.0011445142610303364
80.5,0.00029851003038713854,99655.82804356265,298.1533426062523,0.0003476482530639053,0.09374697890097154,0.0,0.0,0.0,0.0011442823338563687
81.0,0.00030077030123929914,99651.02151299089,298.1630132523646,0.00035025233581115455,0.09374660007054948,0.0,0.0,0.0,0.0011440428189319865
81.5,0.0003030278651334857,99647.48547035908,298.1734735949173,0.0003528564080353365,0.09374050188405375,0.0,0.0,0.0,0.0011437957178454155
82.0,0.00030528252434379097,99645.21505099881,298.1847164913298,0.0003554603108654491,0.09372871062021283,0.0,0.0,0.0,0.0011435410322351864
82.5,0.00030753408278230286,99644.20518034993,298.1967347610131,0.000358063886160455,0.09371125225729092,0.0,0.0,0.0,0.001143278763790123
83.0,0.00030978234602410085,99644.45057731686,298.2095211855094,0.00036066697650093533,0.09368815247733121,0.0,0.0,0.0,0.00114300891424933
83.5,0.0003120271213315524,99645.9457575828,298.2230685086705,0.0003632694251808612,0.0936594366705313,0.0,0.0,0.0,0.001142731485402183
84.0,0.00031426821767790113,99648.68503688338,298.23736943687396,0.0003658710761994871,0.093625129939743,0.0,0.0,0.0,0.0011424464790883168
84.5,0.00031650544577013496,99652.6625342429,298.25241663927835,0.0003684717742533688,0.09358525710507637,0.0,0.0,0.0,0.0011421538971976113
85.0,0.0003187386180711323,99657.8721751716,298.26820274811587,0.0003710713647285098,0.09353984270861287,0.0,0.0,0.0,0.001141853741670181
85.5,0.0003209675488210741,99664.30769482831,298.2847203590232,0.000373669693692638,0.0934889110192074,0.0,0.0,0.0,0.0011415460144963605
86.0,0.00032319205405811853,99671.96264114726,298.3019620314086,0.00037626660788761594,0.09343248603738102,0.0,0.0,0.0,0.0011412307177166932
86.5,0.0003254119516383297,99680.83037793192,298.3199202888554,0.00037886195472198764,0.09337059150028577,0.0,0.0,0.0,0.0011409078534219154
87.0,0.0003276270612548581,99690.90408791607,298.3385876195627,0.00038145558226366225,0.09330325088674413,0.0,0.0,0.0,0.0011405774237529442
87.5,0.0003298372044563635,99702.17677579408,298.35795647682033,0.00038404733923273846,0.09323048742234497,0.0,0.0,0.0,0.0011402394309008635
88.0,0.00033204220466467806,99714.6412712206,298.37801927951824,0.0003866370749944703,0.09315232408459682,0.0,0.0,0.0,0.0011398938771069074
88.5,0.0003342418871917057,99728.29023178124,298.39876841269,0.00038922463955237577,0.0930687836081272,0.0,0.0,0.0,0.001139540764662448
89.0,0.0003364360792555527,99743.11614593597,298.42019622809136,0.0003918098835414904,0.092979888489916,0.0,0.0,0.0,0.0011391800959089779
89.5,0.0003386246099958867,99759.11133593468,298.4422950448084,0.00039439265822176586,0.09288566099456587,0.0,0.0,0.0,0.001138811873238096
90.0,0.00034080731048852193,99776.26796070707,298.46505714989985,0.0003969728154716149,0.09278612315959374,0.0,0.0,0.0,0.001138436099091492
90.5,0.0003429840137592282,99794.57801872744,298.4884747990686,0.00039955020778160364,0.09268129680073928,0.0,0.0,0.0,0.0011380527759609286
91.0,0.00034515455479676107,99814.03335085532,298.51254021736514,0.00040212468824829084,0.09257120351728443,0.0,0.0,0.0,0.001137661906388226
91.5,0.00034731877056511356,99834.6256431524,298.53724559991826,0.0004046961105682154,0.09245586469737531,0.0,0.0,0.0,0.0011372634929652456
92.0,0.0003494765000149873,99856.34642967704,298.5625831126955,0.0004072643290320314,0.0923353015233418,0.0,0.0,0.0,0.0011368575383338716
92.5,0.0003516275840944835,99879.1870952571,298.58854489329053,0.0004098291985187909,0.09220953497700592,0.0,0.0,0.0,0.0011364440451859944
93.0,0.0003537718657590145,99903.13887824082,298.61512305173653,0.0004123905744903744,0.09207858584497562,0.0,0.0,0.0,0.001136023016263492
93.5,0.00035590918998043585,99928.19287322841,298.64230967134716,0.00041494831298606816,0.09194247472391279,0.0,0.0,0.0,0.0011355944543582125
94.0,0.00035803940375539977,99954.34003378272,298.6700968095791,0.00041750227061728795,0.09180122202577601,0.0,0.0,0.0,0.0011351583623119554
94.5,0.000360162356112934,99981.57117512067,298.6984764989199,0.0004200523045624484,0.09165484798302599,0.0,0.0,0.0,0.0011347147430164524
95.0,0.0003622778981212468,100009.87697678631,298.72744074779905,0.00042259827256197694,0.0915033726537908,0.0,0.0,0.0,0.001134263599413348
95.5,0.0003643858828937589,100039.2479853055,298.7569815415191,0.0004251400329134711,0.09134681592698309,0.0,0.0,0.0,0.0011338049344941819
96.0,0.0003664861655943709,100069.67461682206,298.7870908432081,0.0004276774444669984,0.0911851975273666,0.0,0.0,0.0,0.0011333387513003665
96.5,0.0003685786034419644,100101.14715971713,298.8177605947915,0.0004302103666205364,0.091018537020562,0.0,0.0,0.0,0.0011328650529231685
